timestamp,simulation_id,event_id,stage,event_flag,load_mw,wind_available_mw,pv_available_mw,storage_charge_mw,storage_discharge_mw,emergency_mw,grid_import_available_mw,grid_dispatch_mw,other_generation_mw,export_mw,power_loss_mw,curtailment_mw,equipment_availability,hazard_intensity,event_hour,stage_order,net_supply_mw
2026-07-15 10:00:00,lankao_mc_001,lankao_typical_event_001,灾害冲击,1,3.3658737293970304,0.09025456880096056,0.49263061882698445,0.0,0.45214143068292634,0.43685524091056843,0.27893114145744824,1.466021096466896,,,0.4279707737086944,0.0,0.5694961315269256,0.6871780431544839,10.0,2,2.937902955688336
2026-07-15 11:00:00,lankao_mc_001,lankao_typical_event_001,灾害冲击,1,3.395006499282312,0.035543959265728814,0.2368928513453955,0.0,0.44214143068292633,0.4228552409105684,0.1431645442275876,1.2754750047883137,,,0.9820980122893797,0.0,0.4964414552851731,0.8171846999674943,11.0,2,2.412908486992932
2026-07-15 12:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.372504278293626,0.03324177718960889,0.2784924203517927,0.0,0.4321414306829263,0.4128552409105684,0.10552227523540827,1.187776065160514,,,1.027997343998216,0.0,0.4749658376529435,0.8357570795122102,12.0,3,2.34450693429541
2026-07-15 13:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.382933987978031,0.0423511091717941,0.3521516024960146,0.0,0.4303232488647445,0.41558251363784116,0.13083028772691477,1.232086064647264,,,0.9104394491603724,0.0,0.4893537815121304,0.8290034869504953,13.0,3,2.4724945388176582
2026-07-15 14:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.36514059539978,0.042438515376690446,0.36838800689790735,0.0,0.42850506704656266,0.41830978636511384,0.14945035760473585,1.2659628736566648,,,0.8415363460568414,0.0,0.499997197609146,0.8222498943887806,14.0,3,2.5236042493429385
2026-07-15 15:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.310748075156565,0.028892197774142488,0.2211890193249067,0.0,0.4266868852283809,0.4210370590923866,0.12220031061694896,1.228282300355717,,,0.9846606133810313,0.0,0.4849582871703705,0.8154963018270657,15.0,3,2.326087461775534
2026-07-15 16:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.3154358370519477,0.020976639091337942,0.12290995952834688,0.0,0.42486870341019906,0.42376433181965933,0.10700977393922816,1.209414563138473,,,1.1135016400639315,0.0,0.4766714040384421,0.8087427092653509,16.0,3,2.201934196988016
2026-07-15 17:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.363273008864833,0.020503358139955803,0.0608602458621087,0.0,0.2705395131820312,0.4264916045469321,0.10671866111481895,1.2137899271323944,,,1.3710883600014099,0.0,0.4767265940195388,0.801989116703636,17.0,3,1.992184648863423
2026-07-15 18:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.3442702493667746,0.03203166322232149,3.9227251281161997e-17,0.0,0.0,0.42921887727420477,0.13178515288397452,1.257723154292277,,,1.6252965545779716,0.0,0.490979312279132,0.7952355241419212,18.0,3,1.718973694788803
2026-07-15 19:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.297892924806417,0.04741213144926622,0.0,0.0,0.0,0.4319461500014775,0.1837535752607405,1.3436233932000323,,,1.4749112501556407,0.0,0.520294215105032,0.7884819315802064,19.0,3,1.822981674650776
2026-07-15 20:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.242711151567324,0.042854831086988496,0.0,0.0,0.0,0.43467342272875026,0.18268050636766361,1.346778905726832,,,1.4184039920247535,0.0,0.5199115938821373,0.7817283390184916,20.0,3,1.8243071595425704
2026-07-15 21:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,3.1834567042007262,0.044391286362222775,0.0,0.0,0.0,0.437400695456023,0.19438146402028694,1.3698618996649248,,,1.3318028227175556,0.0,0.5266810521249373,0.7749747464567767,21.0,3,1.8516538814831707
2026-07-15 22:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,2.9845613870398284,0.040046414437882,0.0,0.0,0.0,0.4401279681832957,0.1827346057627861,1.3565223007832234,,,1.147864703635427,0.0,0.520378247354801,0.768221153895062,22.0,3,1.8366966834044014
2026-07-15 23:00:00,lankao_mc_001,lankao_typical_event_001,灾害持续,1,2.8662598287391408,0.036144011779814654,0.0,0.0,0.0,0.44285524091056844,0.17651222603194794,1.3516448884031158,,,1.0356156876456417,0.0,0.5171125664973049,0.761467561333347,23.0,3,1.830644141093499
2026-07-16 00:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,2.6503673732428847,0.10588497562798727,0.0,0.0,0.0,0.44285524091056844,0.17981186834610538,1.3857693304132015,,,0.7158578262911274,0.0,0.5693600109154604,0.6500332840650523,24.0,4,1.9345095469517575
2026-07-16 01:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,2.5499188902322536,0.16300905168959007,0.0,0.0,0.0,0.44830978636511387,0.2568522672975841,1.4919028982320537,,,0.4466971539454956,0.0,0.6129670665378717,0.5960045435713337,25.0,4,2.1032217362867582
2026-07-16 02:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,2.4659542920805406,0.19469768201801282,0.0,0.0,0.0,0.4537643318196593,0.3461245671263399,1.617118231419458,,,0.20037404682341017,0.0,0.6634226696231996,0.5419758030776151,26.0,4,2.2655802452571305
2026-07-16 03:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,2.530958668791799,0.22898418554706976,0.0,0.0,0.0,0.4592188772742048,0.40609642918345507,1.6966248816831033,,,0.14613072428742105,0.0,0.6974731823814719,0.4879470625838964,27.0,4,2.384827944504378
2026-07-16 04:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,2.623831157893735,0.24244608065162318,0.0,0.0,0.0,0.46467342272875023,0.49607901871963306,1.8229482668140864,,,0.0937633876992752,0.0,0.748326471224926,0.4339183220901778,28.0,4,2.5300677701944596
2026-07-16 05:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,2.7616354286189186,0.2746296187827935,0.0,0.0,0.0,0.4701279681832957,0.5583231899381877,1.9059997193695772,,,0.1108781222832522,0.0,0.7836492324504377,0.3798895815964592,29.0,4,2.6507573063356666
2026-07-16 06:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,2.842345205156375,0.2519926478957275,0.0,0.0,0.0,0.47558251363784115,0.6167169016807393,1.983044455142503,,,0.13172558848030355,0.0,0.8168161509545262,0.3258608411027406,30.0,4,2.7106196166760714
2026-07-16 07:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,2.981217409919835,0.26172044560435337,0.7080038862620015,0.0,0.0,0.0,0.6855105645745915,2.01149307805348,,,0.0,0.0,0.8558059223239459,0.2718321006090219,31.0,4,2.981217409919835
2026-07-16 08:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,3.0456549441757557,0.34931240018322957,1.464760405616411,0.0,0.0,0.0,0.7520368171571684,1.2315821383761152,,,0.0,0.0,0.8935261880547513,0.2178033601153032,32.0,4,3.0456549441757557
2026-07-16 09:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,3.082427722880909,0.33713911811618474,2.2351447925244963,0.0,0.0,0.0,0.8284707102206951,0.5101438122402282,,,0.0,0.0,0.9367936656833696,0.1637746196215846,33.0,4,3.082427722880909
2026-07-16 10:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,3.122543863185709,0.3645622170678296,2.8184426790937263,0.06046103297584659,0.0,0.0,0.8684022625382968,0.0,,,0.0,0.0,0.9596237627597608,0.109745879127866,34.0,4,3.122543863185709
2026-07-16 11:00:00,lankao_mc_001,lankao_typical_event_001,灾后恢复,1,3.1401791754552986,0.353213916153051,3.166212352112141,0.37924709280989377,0.0,0.0,0.8898034615371623,0.0,,,0.0,0.0,0.9709367608062528,0.0557171386341473,35.0,4,3.1401791754552986
2026-07-15 00:00:00,lankao_mc_002,lankao_typical_event_001,灾前准备,1,2.368470601292364,0.45260818445379447,0.0,0.0,0.0,0.0,0.8645679864785272,1.91586241683857,,,0.0,0.0,0.9618501771882336,0.0303098160864407,0.0,1,2.368470601292364
2026-07-15 01:00:00,lankao_mc_002,lankao_typical_event_001,灾前准备,1,2.3229821543429554,0.4514024280652645,0.0,0.0,0.0,0.0,0.883995960738529,1.8715797262776908,,,0.0,0.0,0.97288775093273,0.0404130881152542,1.0,1,2.3229821543429554
2026-07-15 02:00:00,lankao_mc_002,lankao_typical_event_001,灾前准备,1,2.325024773100877,0.5140543507852472,0.0,0.0,0.0,0.0,0.8885074444320249,1.81097042231563,,,0.0,0.0,0.9755736960424126,0.0505163601440678,2.0,1,2.325024773100877
2026-07-15 03:00:00,lankao_mc_002,lankao_typical_event_001,灾前准备,1,2.364615663001022,0.4624942780059287,0.0,0.0,0.0,0.0,0.8815768532394731,1.9021213849950938,,,0.0,0.0,0.9718533112024376,0.0606196321728814,3.0,1,2.364615663001022
2026-07-15 04:00:00,lankao_mc_002,lankao_typical_event_001,灾前准备,1,2.475461716553879,0.4695608849684844,0.0,0.0,0.0,0.0,0.8936923038489608,2.0059008315853943,,,0.0,0.0,0.9787966590537792,0.070722904201695,4.0,1,2.475461716553879
2026-07-15 05:00:00,lankao_mc_002,lankao_typical_event_001,灾前准备,1,2.572349814125996,0.39151846804723184,0.0,0.0,0.0,0.0,0.8917690540809984,2.180831346078764,,,0.0,0.0,0.9778798462631032,0.0808261762305085,5.0,1,2.572349814125996
2026-07-15 06:00:00,lankao_mc_002,lankao_typical_event_001,灾害冲击,1,2.70660501647979,0.25258516336212883,0.0,0.0,0.0,0.20406227436211657,0.8389766547893149,2.249957578755545,,,0.0,0.0,0.8695217869019454,0.1818588965186442,6.0,2,2.70660501647979
2026-07-15 07:00:00,lankao_mc_002,lankao_typical_event_001,灾害冲击,1,2.91965419515805,0.21257925805819872,0.39994372771604014,0.0,0.0,0.2910697705950806,0.6754215650669979,2.016061438788731,,,0.0,0.0,0.7809085468959105,0.3233047049220342,7.0,2,2.91965419515805
2026-07-15 08:00:00,lankao_mc_002,lankao_typical_event_001,灾害冲击,1,3.0938492894454503,0.16026013140461579,0.5690387703904382,0.0,0.10876475431752461,0.4615869118847457,0.5195802077973797,1.794198721448126,,,0.0,0.0,0.6966141665134593,0.4647505133254242,8.0,2,3.0938492894454503
2026-07-15 09:00:00,lankao_mc_002,lankao_typical_event_001,灾害冲击,1,3.256761441844043,0.14530320223322732,0.6141801088259446,0.0,0.4216026230424808,0.44758691188474575,0.3994776913932246,1.6280885958576443,,,0.0,0.0,0.6323296889574317,0.6061963217288142,9.0,2,3.256761441844043
2026-07-15 10:00:00,lankao_mc_002,lankao_typical_event_001,灾害冲击,1,3.32811707266483,0.09031707018790767,0.4861870861085863,0.0,0.4496901839135593,0.43358691188474574,0.2695935283283235,1.4467191014763985,,,0.4216167190936323,0.0,0.5625685424769488,0.7476421301322042,10.0,2,2.9065003535711975
2026-07-15 11:00:00,lankao_mc_002,lankao_typical_event_001,灾害冲击,1,3.4286786779683958,0.03308179767560055,0.24156778350724303,0.0,0.4396901839135593,0.41958691188474573,0.13863744701237002,1.2636774146235112,,,1.0310745863637358,0.0,0.4922072371910313,0.8890879385355941,11.0,2,2.39760409160466
2026-07-15 12:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.3738306310169133,0.05194412970432754,0.3414532904916344,0.0,0.4296901839135593,0.4095869118847457,0.1159142680752367,1.1992522554815832,,,0.9419038595410626,0.0,0.4790847036273066,0.9092944825932212,12.0,3,2.4319267714758506
2026-07-15 13:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.291929884043045,0.04797340411383227,0.3745533682072089,0.0,0.42787200209537746,0.41231418461201835,0.13046814686893463,1.2267858063997519,,,0.8024311186148562,0.0,0.4874514905305198,0.9019466483904478,13.0,3,2.489498765428189
2026-07-15 14:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.1973257400600996,0.04933936523743239,0.3476984574670549,0.0,0.4260538202771956,0.41504145733929115,0.1365626174036874,1.2411226804339666,,,0.718069959305159,0.0,0.4910819196467598,0.8945988141876744,14.0,3,2.4792557807549405
2026-07-15 15:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.1743631385397677,0.05177448567417443,0.29964341210332385,0.0,0.42423563845901385,0.4177687300665639,0.14487651552860206,1.258921861508833,,,0.7220190107278586,0.0,0.495954989244167,0.8872509799849008,15.0,3,2.452344127811909
2026-07-15 16:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.240560837318109,0.0467990412101186,0.22534192239313033,0.0,0.42241745664083197,0.42049600279383664,0.15439785228686118,1.2786046468517172,,,0.846901767428474,0.0,0.5015040944693957,0.8799031457821272,16.0,3,2.393659069889635
2026-07-15 17:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.1969912861024365,0.06154006997758798,0.13406525756824694,0.0,0.09498315342689814,0.4232232755211094,0.17440029980213045,1.3146379649755373,,,1.1685415646330568,0.0,0.5129214932005681,0.8725553115793538,17.0,3,2.0284497214693795
2026-07-15 18:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.188833687467701,0.057169719421744224,5.85370351016659e-17,0.0,0.0,0.4259505482483821,0.1665516204171028,1.307223525134894,,,1.39848989466268,0.0,0.5087452596430143,0.8652074773765802,18.0,3,1.7903437928050208
2026-07-15 19:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.2473923877087882,0.06728798393608712,0.0,0.0,0.0,0.4286778209756548,0.18454273308424624,1.340119160895638,,,1.411307421901408,0.0,0.5190365274228808,0.8578596431738068,19.0,3,1.8360849658073803
2026-07-15 20:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.187502408353072,0.06748780454847135,0.0,0.0,0.0,0.4314050937029275,0.19687976699672688,1.364194433799108,,,1.324415076302565,0.0,0.5261621198838512,0.8505118089710333,20.0,3,1.863087332050507
2026-07-15 21:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,3.116258182598418,0.07865739117727764,0.0,0.0,0.0,0.4341323664302003,0.1987770232935657,1.3719836536221766,,,1.2314847713687636,0.0,0.5274425609476386,0.8431639747682597,21.0,3,1.8847734112296544
2026-07-15 22:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,2.90516792845796,0.0693973673781518,0.0,0.0,0.0,0.436859639157473,0.19232958133268854,1.366755144163208,,,1.032155777759127,0.0,0.5240508694741315,0.8358161405654863,22.0,3,1.8730121506988329
2026-07-15 23:00:00,lankao_mc_002,lankao_typical_event_001,灾害持续,1,2.663230687373003,0.06539109379070779,0.0,0.0,0.0,0.43958691188474575,0.20369247375607558,1.3893107563436915,,,0.7689419253538582,0.0,0.5306310475885838,0.8284683063627127,23.0,3,1.8942887620191446
2026-07-16 00:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.576231328386663,0.21552340264666356,0.0,0.0,0.0,0.43958691188474575,0.24314535574117585,1.479834252240448,,,0.4412867616148058,0.0,0.6031204135452484,0.7072290420169499,24.0,4,2.1349445667718574
2026-07-16 01:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.4303175483361508,0.2279190684994093,0.0,0.0,0.0,0.4450414573392912,0.28155557011306975,1.525704732115148,,,0.23165229038230217,0.0,0.6250987251769363,0.6484463683947618,25.0,4,2.1986652579538486
2026-07-16 02:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.398415472880576,0.2647866589023064,0.0,0.0,0.0,0.45049600279383667,0.34571505398322444,1.611744072407135,,,0.07138873877729787,0.0,0.6614938552625632,0.5896636947725739,26.0,4,2.327026734103278
2026-07-16 03:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.426832990086997,0.342869085811461,0.0,0.0,0.0,0.38684652254320784,0.40944759492594746,1.6971173817323284,,,0.0,0.0,0.6976499432784571,0.5308810211503857,27.0,4,2.426832990086997
2026-07-16 04:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.4709092932277748,0.3841553170630579,0.0,0.0,0.0,0.323742750508708,0.4606932990728291,1.763011225656009,,,0.0,0.0,0.7268147471663966,0.4720983475281977,28.0,4,2.4709092932277748
2026-07-16 05:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.636413329327798,0.4082438293244193,0.0,0.0,0.0,0.3932644059669717,0.5157851727432473,1.8349050940364071,,,0.0,0.0,0.7581329918642841,0.4133156739060097,29.0,4,2.636413329327798
2026-07-16 06:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.8054557089731436,0.4306423138275256,0.0,0.0,0.0,0.4723141846120184,0.5573672386687404,1.8857236623347218,,,0.01677554819887763,0.0,0.7818871988476508,0.3545330002838217,30.0,4,2.7886801607742657
2026-07-16 07:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.9238910769484323,0.4025005848025271,0.6532144124953556,0.0,0.0,0.0,0.6122903666733714,1.8681760796505495,,,0.0,0.0,0.8131109641418135,0.2957503266616336,31.0,4,2.9238910769484323
2026-07-16 08:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.9957909040208097,0.4201554835277895,1.3285262790136432,0.0,0.0,0.0,0.6620680594034701,1.247109141479377,,,0.0,0.0,0.8414538396994949,0.2369676530394455,32.0,4,2.9957909040208097
2026-07-16 09:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,3.0441119499064824,0.45437706614184503,2.024654318130651,0.0,0.0,0.0,0.7307974902085631,0.5650805656339862,,,0.0,0.0,0.8804076480151816,0.1781849794172575,33.0,4,3.0441119499064824
2026-07-16 10:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,3.0104292137164594,0.4677553348576328,2.655612424835908,0.11293854597708103,0.0,0.0,0.7987229276375799,0.0,,,0.0,0.0,0.91891130660752,0.1194023057950695,34.0,4,3.0104292137164594
2026-07-16 11:00:00,lankao_mc_002,lankao_typical_event_001,灾后恢复,1,2.9928617496919228,0.44034343306634627,3.1536611900513862,0.4946901839135593,0.0,0.0,0.8654361505138063,0.0,,,0.0,0.10645268951225091,0.956736255571378,0.0606196321728814,35.0,4,3.0993144392041736
2026-07-15 00:00:00,lankao_mc_003,lankao_typical_event_001,灾前准备,1,2.403558572712159,0.45785367600132465,0.0,0.0,0.0,0.0,0.9245190371240344,1.9457048967108344,,,0.0,0.0,0.9949350261961588,0.0310039761747832,0.0,1,2.403558572712159
2026-07-15 01:00:00,lankao_mc_003,lankao_typical_event_001,灾前准备,1,2.3304305207868024,0.4387392963105655,0.0,0.0,0.0,0.0,0.8995090659981677,1.8916912244762367,,,0.0,0.0,0.9810921352293208,0.0413386348997109,1.0,1,2.3304305207868024
2026-07-15 02:00:00,lankao_mc_003,lankao_typical_event_001,灾前准备,1,2.308001405982028,0.3893450271109507,0.0,0.0,0.0,0.0,0.9149191463805884,1.918656378871077,,,0.0,0.0,0.9898801210154408,0.0516732936246387,2.0,1,2.308001405982028
2026-07-15 03:00:00,lankao_mc_003,lankao_typical_event_001,灾前准备,1,2.3953167459859865,0.3847111734875174,0.0,0.0,0.0,0.0,0.92875,2.010605572498469,,,0.0,0.0,0.998679199186401,0.0620079523495664,3.0,1,2.3953167459859865
2026-07-15 04:00:00,lankao_mc_003,lankao_typical_event_001,灾前准备,1,2.521403663788801,0.422681432803958,0.0,0.0,0.0,0.0,0.9175310714184489,2.0987222309848432,,,0.0,0.0,0.9916625178064904,0.0723426110744942,4.0,1,2.521403663788801
2026-07-15 05:00:00,lankao_mc_003,lankao_typical_event_001,灾前准备,1,2.677727579112319,0.44830355932518196,0.0,0.0,0.0,0.0,0.92875,2.2294240197871367,,,0.0,0.0,0.9980653127046206,0.0826772697994219,5.0,1,2.677727579112319
2026-07-15 06:00:00,lankao_mc_003,lankao_typical_event_001,灾害冲击,1,2.889540359151719,0.2789446991363511,0.0,0.0,0.0,0.32703556850159704,0.8613763286462929,2.283560091513771,,,0.0,0.0,0.8815819081251757,0.1860238570486994,6.0,2,2.889540359151719
2026-07-15 07:00:00,lankao_mc_003,lankao_typical_event_001,灾害冲击,1,2.9935134591350714,0.23518532653044333,0.34219837852462265,0.0,0.0,0.38530087814323793,0.6857474725071883,2.0308288759367676,,,0.0,0.0,0.7862086589275075,0.3307090791976878,7.0,2,2.9935134591350714
2026-07-15 08:00:00,lankao_mc_003,lankao_typical_event_001,灾害冲击,1,3.1614735256902877,0.16459455626754005,0.5071938434417136,0.0,0.20504774115825375,0.460661365100289,0.5395278210877806,1.8239760197224912,,,0.0,0.0,0.707301397836695,0.4753943013466762,8.0,2,3.1614735256902877
2026-07-15 09:00:00,lankao_mc_003,lankao_typical_event_001,灾害冲击,1,3.29741086981785,0.109893038209068,0.48992642825949123,0.0,0.4589960238252167,0.446661365100289,0.3890125138879995,1.610421940490833,,,0.1815120739329516,0.0,0.6259890320290113,0.6200795234956648,9.0,2,3.1158987958848985
2026-07-15 10:00:00,lankao_mc_003,lankao_typical_event_001,灾害冲击,1,3.382578553001351,0.06177362273465941,0.3680215406206544,0.0,0.4489960238252167,0.432661365100289,0.2552347391315744,1.42297841187081,,,0.6481475888497213,0.0,0.5540478822326819,0.7647647456446531,10.0,2,2.73443096415163
2026-07-15 11:00:00,lankao_mc_003,lankao_typical_event_001,灾害冲击,1,3.5038750159425405,0.026032331349412977,0.19514882332459832,0.0,0.4389960238252167,0.418661365100289,0.13549851585746903,1.2574397035632054,,,1.1675967687798177,0.0,0.4899684893901141,0.9094499677936416,11.0,2,2.336278247162723
2026-07-15 12:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.554958674248187,0.025959848979014096,0.21907906381303924,0.0,0.4289960238252167,0.408661365100289,0.0943818677119486,1.1643207324561935,,,1.3079416400744341,0.0,0.4665475935239815,0.9301192852434972,12.0,3,2.247017034173753
2026-07-15 13:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.5163878201965226,0.031102355301405756,0.23905362237908978,0.0,0.4271778420070349,0.41138863782756174,0.10578204454994891,1.186934508323474,,,1.220730854357956,0.0,0.4731486468961446,0.922603169807186,13.0,3,2.2956569658385666
2026-07-15 14:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.478164157208519,0.029995970918025732,0.24829046204735844,0.0,0.425359660188853,0.4141159105548344,0.12055561087251246,1.2148107717866732,,,1.1455913817127743,0.0,0.4816384351614145,0.915087054370875,14.0,3,2.332572775495745
2026-07-15 15:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.3889803745448637,0.03176631329513796,0.19006113087139603,0.0,0.4235414783706713,0.4168431832821072,0.11749678307932744,1.2148685004293045,,,1.1118997682962464,0.0,0.4801440027643003,0.907570938934564,15.0,3,2.2770806062486173
2026-07-15 16:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.3324682616255816,0.03341391119377615,0.12511706367423941,0.0,0.3878891829743204,0.4195704560093799,0.11423855747292602,1.2146151684833184,,,1.1518624792905476,0.0,0.4785379290612669,0.9000548234982527,16.0,3,2.180605782335034
2026-07-15 17:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.3628327916252734,0.037540020016273115,0.07610121874173204,0.0,0.0,0.42229772873665267,0.13044292836321045,1.2447234870721617,,,1.5821703370584537,0.0,0.487828813827441,0.8925387080619417,17.0,3,1.7806624545668197
2026-07-15 18:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.3363224057545757,0.04780339079754526,4.5484175112058e-17,0.0,0.0,0.42502500146392536,0.15712770904030232,1.2911812449284252,,,1.5723127685646796,0.0,0.50298759963172,0.8850225926256305,18.0,3,1.7640096371898961
2026-07-15 19:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.2321533216010327,0.03888883672871946,0.0,0.0,0.0,0.4277522741911981,0.15356371897923837,1.2904509204331656,,,1.4750612902479492,0.0,0.501210330756224,0.8775064771893195,19.0,3,1.7570920313530836
2026-07-15 20:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.1535218550328943,0.04988205533721389,0.0,0.0,0.0,0.4304795469184709,0.15041199454982337,1.290363730323278,,,1.3827965224539311,0.0,0.4996638862451505,0.8699903617530084,20.0,3,1.7707253325789631
2026-07-15 21:00:00,lankao_mc_003,lankao_typical_event_001,灾害持续,1,3.053942382859434,0.05801539982999219,0.0,0.0,0.0,0.43320681964574353,0.16023401261908138,1.310515578511321,,,1.2522045848723777,0.0,0.5053813406297003,0.8624742463166972,21.0,3,1.8017377979870564
