timestamp,random_sequence_id,sequence_weight,load_kw,reachable_load_kw,available_re_kw,renewable_used_kw,firm_grid_dispatch_kw,emergency_gen_kw,storage_charge_kw,storage_discharge_kw,power_deficit_kw,curtailment_kw,soc,load_served_kw,critical_load_kw,critical_load_served_kw,important_load_kw,important_load_served_kw,is_extreme_condition,load_reachability_factor
2026-07-15 19:00:00,lankao_mc_001,0.005,3297.892924806417,3297.892924806417,47.41213144926622,47.41213144926622,1343.6233932000323,431.9461500014775,0.0,0.0,1474.9112501556408,0.0,0.1,1822.981674650776,659.5785849612835,659.5785849612835,1154.2625236822457,1154.2625236822457,1,1.0
2026-07-15 20:00:00,lankao_mc_001,0.005,3242.711151567324,3242.711151567324,42.8548310869885,42.8548310869885,1346.7789057268321,434.67342272875027,0.0,0.0,1418.4039920247535,0.0,0.1,1824.3071595425706,648.5422303134649,648.5422303134649,1134.9489030485634,1134.9489030485634,1,1.0
2026-07-15 21:00:00,lankao_mc_001,0.005,3183.456704200726,3183.456704200726,44.39128636222277,44.39128636222277,1369.8618996649247,437.400695456023,0.0,0.0,1331.8028227175557,0.0,0.1,1851.6538814831704,636.6913408401452,636.6913408401452,1114.209846470254,1114.209846470254,1,1.0
2026-07-15 22:00:00,lankao_mc_001,0.005,2984.5613870398283,2984.5613870398283,40.046414437882,40.046414437882,1356.5223007832235,440.1279681832957,0.0,0.0,1147.864703635427,0.0,0.1,1836.6966834044013,596.9122774079657,596.9122774079657,1044.5964854639399,1044.5964854639399,1,1.0
2026-07-15 23:00:00,lankao_mc_001,0.005,2866.2598287391406,2866.2598287391406,36.144011779814655,36.144011779814655,1351.6448884031158,442.85524091056845,0.0,0.0,1035.6156876456416,0.0,0.1,1830.644141093499,573.2519657478282,573.2519657478282,1003.1909400586992,1003.1909400586992,1,1.0
2026-07-16 00:00:00,lankao_mc_001,0.005,2650.3673732428847,2650.3673732428847,105.88497562798726,105.88497562798726,1385.7693304132015,442.85524091056845,0.0,0.0,715.8578262911274,0.0,0.1,1934.5095469517573,530.073474648577,530.073474648577,927.6285806350096,927.6285806350096,1,1.0
2026-07-16 01:00:00,lankao_mc_001,0.005,2549.9188902322535,2549.9188902322535,163.00905168959008,163.00905168959008,1491.9028982320538,448.3097863651139,0.0,0.0,446.6971539454956,0.0,0.1,2103.2217362867577,509.9837780464507,509.9837780464507,892.4716115812887,892.4716115812887,1,1.0
2026-07-16 02:00:00,lankao_mc_001,0.005,2465.9542920805407,2465.9542920805407,194.6976820180128,194.6976820180128,1617.1182314194582,453.76433181965933,0.0,0.0,200.37404682341014,0.0,0.1,2265.5802452571306,493.19085841610814,493.19085841610814,863.0840022281892,863.0840022281892,1,1.0
2026-07-16 03:00:00,lankao_mc_001,0.005,2530.958668791799,2530.958668791799,228.98418554706976,228.98418554706976,1696.6248816831032,459.2188772742048,0.0,0.0,146.13072428742106,0.0,0.1,2384.827944504378,506.1917337583598,506.1917337583598,885.8355340771296,885.8355340771296,1,1.0
2026-07-16 04:00:00,lankao_mc_001,0.005,2623.831157893735,2623.831157893735,242.44608065162322,242.44608065162322,1822.9482668140865,464.6734227287502,0.0,0.0,93.7633876992752,0.0,0.1,2530.0677701944596,524.766231578747,524.766231578747,918.3409052628072,918.3409052628072,1,1.0
2026-07-16 05:00:00,lankao_mc_001,0.005,2761.6354286189185,2761.6354286189185,274.6296187827935,274.6296187827935,1905.9997193695772,470.1279681832957,0.0,0.0,110.8781222832522,0.0,0.1,2650.7573063356663,552.3270857237837,552.3270857237837,966.5724000166214,966.5724000166214,1,1.0
2026-07-16 06:00:00,lankao_mc_001,0.005,2842.345205156375,2842.345205156375,251.9926478957275,251.9926478957275,1983.044455142503,475.58251363784115,0.0,0.0,131.72558848030354,0.0,0.1,2710.6196166760715,568.469041031275,568.469041031275,994.8208218047312,994.8208218047312,1,1.0
2026-07-16 07:00:00,lankao_mc_001,0.005,2981.217409919835,2981.217409919835,969.7243318663549,969.7243318663549,2011.49307805348,0.0,0.0,0.0,0.0,0.0,0.1,2981.217409919835,596.2434819839671,596.2434819839671,1043.4260934719423,1043.4260934719423,1,1.0
2026-07-16 08:00:00,lankao_mc_001,0.005,3045.6549441757556,3045.6549441757556,1814.0728057996405,1814.0728057996405,1231.5821383761152,0.0,0.0,0.0,0.0,0.0,0.1,3045.6549441757556,609.1309888351511,609.1309888351511,1065.9792304615144,1065.9792304615144,1,1.0
2026-07-16 09:00:00,lankao_mc_001,0.005,3082.4277228809087,3082.4277228809087,2572.2839106406805,2572.2839106406805,510.14381224022827,0.0,0.0,0.0,0.0,0.0,0.1,3082.4277228809087,616.4855445761818,616.4855445761818,1078.8497030083179,1078.8497030083179,1,1.0
2026-07-16 10:00:00,lankao_mc_001,0.005,3122.543863185709,3122.543863185709,3183.0048961615557,3122.543863185709,0.0,0.0,60.46103297584659,0.0,0.0,0.0,0.10618046114864209,3122.543863185709,624.5087726371419,624.5087726371419,1092.8903521149982,1092.8903521149982,1,1.0
2026-07-16 11:00:00,lankao_mc_001,0.005,3140.1791754552987,3140.1791754552987,3519.4262682651924,3140.1791754552987,0.0,0.0,379.24709280989373,0.0,0.0,0.0,0.1449479417469868,3140.1791754552987,628.0358350910598,628.0358350910598,1099.0627114093545,1099.0627114093545,1,1.0
2026-07-15 00:00:00,lankao_mc_002,0.005,2368.4706012923643,2368.4706012923643,452.6081844537945,452.6081844537945,1915.86241683857,0.0,0.0,0.0,0.0,0.0,0.55,2368.4706012923643,473.6941202584729,473.6941202584729,828.9647104523275,828.9647104523275,1,1.0
2026-07-15 01:00:00,lankao_mc_002,0.005,2322.9821543429553,2322.9821543429553,451.4024280652645,451.4024280652645,1871.5797262776907,0.0,0.0,0.0,0.0,0.0,0.55,2322.9821543429553,464.5964308685911,464.5964308685911,813.0437540200343,813.0437540200343,1,1.0
2026-07-15 02:00:00,lankao_mc_002,0.005,2325.024773100877,2325.024773100877,514.0543507852472,514.0543507852472,1810.97042231563,0.0,0.0,0.0,0.0,0.0,0.55,2325.024773100877,465.00495462017545,465.00495462017545,813.758670585307,813.758670585307,1,1.0
2026-07-15 03:00:00,lankao_mc_002,0.005,2364.6156630010223,2364.6156630010223,462.49427800592866,462.49427800592866,1902.1213849950936,0.0,0.0,0.0,0.0,0.0,0.55,2364.6156630010223,472.9231326002045,472.9231326002045,827.6154820503577,827.6154820503577,1,1.0
2026-07-15 04:00:00,lankao_mc_002,0.005,2475.461716553879,2475.461716553879,469.5608849684844,469.5608849684844,2005.9008315853944,0.0,0.0,0.0,0.0,0.0,0.55,2475.461716553879,495.0923433107758,495.0923433107758,866.4116007938576,866.4116007938576,1,1.0
2026-07-15 05:00:00,lankao_mc_002,0.005,2572.349814125996,2572.349814125996,391.51846804723186,391.51846804723186,2180.831346078764,0.0,0.0,0.0,0.0,0.0,0.55,2572.349814125996,514.4699628251992,514.4699628251992,900.3224349440985,900.3224349440985,1,1.0
2026-07-15 06:00:00,lankao_mc_002,0.005,2706.6050164797903,2706.6050164797903,252.5851633621288,252.5851633621288,2249.957578755545,204.06227436211657,0.0,0.0,0.0,0.0,0.55,2706.6050164797903,541.3210032959581,541.3210032959581,947.3117557679266,947.3117557679266,1,1.0
2026-07-15 07:00:00,lankao_mc_002,0.005,2919.6541951580502,2919.6541951580502,612.5229857742388,612.5229857742388,2016.0614387887308,291.0697705950806,0.0,0.0,0.0,0.0,0.55,2919.6541951580502,583.93083903161,583.93083903161,1021.8789683053175,1021.8789683053175,1,1.0
2026-07-15 08:00:00,lankao_mc_002,0.005,3093.8492894454503,3093.8492894454503,729.2989017950539,729.2989017950539,1794.198721448126,461.5869118847457,0.0,108.76475431752459,0.0,0.0,0.536572252553392,3093.8492894454503,618.7698578890901,618.7698578890901,1082.8472513059075,1082.8472513059075,1,1.0
2026-07-15 09:00:00,lankao_mc_002,0.005,3256.761441844043,3256.761441844043,759.4833110591719,759.4833110591719,1628.0885958576443,447.58691188474575,0.0,421.6026230424808,0.0,0.0,0.4845225460049376,3256.761441844043,651.3522883688087,651.3522883688087,1139.866504645415,1139.866504645415,1,1.0
2026-07-15 10:00:00,lankao_mc_002,0.005,3328.1170726648297,3328.1170726648297,576.504156296494,576.504156296494,1446.7191014763985,433.58691188474575,0.0,449.6901839135593,421.61671909363235,0.0,0.42900523934894264,2906.5003535711976,665.623414532966,665.623414532966,1164.8409754326904,1164.8409754326904,1,1.0
2026-07-15 11:00:00,lankao_mc_002,0.005,3428.6786779683957,3428.6786779683957,274.6495811828436,274.6495811828436,1263.6774146235111,419.58691188474575,0.0,439.6901839135593,1031.0745863637358,0.0,0.3747225005941822,2397.60409160466,685.7357355936792,685.7357355936792,1200.0375372889384,1200.0375372889384,1,1.0
2026-07-15 12:00:00,lankao_mc_002,0.005,3373.8306310169132,3373.8306310169132,393.397420195962,393.397420195962,1199.2522554815832,409.58691188474575,0.0,429.6901839135593,941.9038595410626,0.0,0.3216743297406564,2431.9267714758507,674.7661262033827,674.7661262033827,1180.8407208559195,1180.8407208559195,1,1.0
2026-07-15 13:00:00,lankao_mc_002,0.005,3291.929884043045,3291.929884043045,422.5267723210412,422.5267723210412,1226.785806399752,412.31418461201844,0.0,427.87200209537747,802.4311186148561,0.0,0.26885062577826413,2489.498765428189,658.385976808609,658.385976808609,1152.1754594150657,1152.1754594150657,1,1.0
2026-07-15 14:00:00,lankao_mc_002,0.005,3197.3257400600996,3197.3257400600996,397.0378227044873,397.0378227044873,1241.1226804339663,415.0414573392911,0.0,426.05382027719565,718.069959305159,0.0,0.21625138870700544,2479.2557807549406,639.46514801202,639.46514801202,1119.0640090210347,1119.0640090210347,1,1.0
2026-07-15 15:00:00,lankao_mc_002,0.005,3174.3631385397675,3174.3631385397675,351.4178977774983,351.4178977774983,1258.921861508833,417.7687300665639,0.0,424.23563845901384,722.0190107278586,0.0,0.16387661852688026,2452.344127811909,634.8726277079536,634.8726277079536,1111.0270984889185,1111.0270984889185,1,1.0
2026-07-15 16:00:00,lankao_mc_002,0.005,3240.560837318109,3240.560837318109,272.14096360324896,272.14096360324896,1278.6046468517172,420.4960027938366,0.0,422.41745664083203,846.901767428474,0.0,0.11172631523788866,2393.659069889635,648.1121674636219,648.1121674636219,1134.196293061338,1134.196293061338,1,1.0
2026-07-15 17:00:00,lankao_mc_002,0.005,3196.9912861024363,3196.9912861024363,195.6053275458349,195.6053275458349,1314.6379649755372,423.2232755211094,0.0,94.98315342689814,1168.5415646330569,0.0,0.1,2028.4497214693795,639.3982572204873,639.3982572204873,1118.9469501358526,1118.9469501358526,1,1.0
2026-07-15 18:00:00,lankao_mc_002,0.005,3188.8336874677007,3188.8336874677007,57.16971942174429,57.16971942174429,1307.223525134894,425.95054824838206,0.0,0.0,1398.48989466268,0.0,0.1,1790.3437928050207,637.7667374935402,637.7667374935402,1116.0917906136951,1116.0917906136951,1,1.0
2026-07-15 19:00:00,lankao_mc_002,0.005,3247.392387708788,3247.392387708788,67.28798393608712,67.28798393608712,1340.119160895638,428.6778209756548,0.0,0.0,1411.3074219014081,0.0,0.1,1836.08496580738,649.4784775417577,649.4784775417577,1136.5873356980758,1136.5873356980758,1,1.0
2026-07-15 20:00:00,lankao_mc_002,0.005,3187.502408353072,3187.502408353072,67.48780454847135,67.48780454847135,1364.1944337991079,431.40509370292756,0.0,0.0,1324.415076302565,0.0,0.1,1863.087332050507,637.5004816706145,637.5004816706145,1115.6258429235752,1115.6258429235752,1,1.0
2026-07-15 21:00:00,lankao_mc_002,0.005,3116.258182598418,3116.258182598418,78.65739117727765,78.65739117727765,1371.9836536221765,434.1323664302003,0.0,0.0,1231.4847713687636,0.0,0.1,1884.7734112296544,623.2516365196836,623.2516365196836,1090.6903639094462,1090.6903639094462,1,1.0
2026-07-15 22:00:00,lankao_mc_002,0.005,2905.16792845796,2905.16792845796,69.3973673781518,69.3973673781518,1366.7551441632081,436.859639157473,0.0,0.0,1032.155777759127,0.0,0.1,1873.012150698833,581.0335856915921,581.0335856915921,1016.808774960286,1016.808774960286,1,1.0
2026-07-15 23:00:00,lankao_mc_002,0.005,2663.230687373003,2663.230687373003,65.39109379070779,65.39109379070779,1389.3107563436915,439.58691188474575,0.0,0.0,768.9419253538582,0.0,0.1,1894.288762019145,532.6461374746007,532.6461374746007,932.130740580551,932.130740580551,1,1.0
2026-07-16 00:00:00,lankao_mc_002,0.005,2576.2313283866633,2576.2313283866633,215.52340264666356,215.52340264666356,1479.834252240448,439.58691188474575,0.0,0.0,441.28676161480587,0.0,0.1,2134.9445667718574,515.2462656773326,515.2462656773326,901.6809649353321,901.6809649353321,1,1.0
2026-07-16 01:00:00,lankao_mc_002,0.005,2430.3175483361506,2430.3175483361506,227.91906849940926,227.91906849940926,1525.704732115148,445.0414573392912,0.0,0.0,231.65229038230217,0.0,0.1,2198.6652579538486,486.06350966723016,486.06350966723016,850.6111419176526,850.6111419176526,1,1.0
2026-07-16 02:00:00,lankao_mc_002,0.005,2398.415472880576,2398.415472880576,264.7866589023064,264.7866589023064,1611.744072407135,450.4960027938367,0.0,0.0,71.38873877729787,0.0,0.1,2327.026734103278,479.68309457611525,479.68309457611525,839.4454155082016,839.4454155082016,1,1.0
2026-07-16 03:00:00,lankao_mc_002,0.005,2426.832990086997,2426.832990086997,342.86908581146105,342.86908581146105,1697.1173817323283,386.8465225432078,0.0,0.0,0.0,0.0,0.1,2426.832990086997,485.36659801739944,485.36659801739944,849.391546530449,849.391546530449,1,1.0
2026-07-16 04:00:00,lankao_mc_002,0.005,2470.909293227775,2470.909293227775,384.1553170630579,384.1553170630579,1763.0112256560092,323.742750508708,0.0,0.0,0.0,0.0,0.1,2470.909293227775,494.181858645555,494.181858645555,864.8182526297212,864.8182526297212,1,1.0
2026-07-16 05:00:00,lankao_mc_002,0.005,2636.4133293277982,2636.4133293277982,408.2438293244193,408.2438293244193,1834.905094036407,393.2644059669717,0.0,0.0,0.0,0.0,0.1,2636.4133293277982,527.2826658655597,527.2826658655597,922.7446652647293,922.7446652647293,1,1.0
2026-07-16 06:00:00,lankao_mc_002,0.005,2805.4557089731434,2805.4557089731434,430.64231382752564,430.64231382752564,1885.7236623347214,472.31418461201844,0.0,0.0,16.77554819887763,0.0,0.1,2788.680160774266,561.0911417946287,561.0911417946287,981.9094981406001,981.9094981406001,1,1.0
2026-07-16 07:00:00,lankao_mc_002,0.005,2923.8910769484323,2923.8910769484323,1055.7149972978827,1055.7149972978827,1868.1760796505496,0.0,0.0,0.0,0.0,0.0,0.1,2923.8910769484323,584.7782153896865,584.7782153896865,1023.3618769319512,1023.3618769319512,1,1.0
2026-07-16 08:00:00,lankao_mc_002,0.005,2995.7909040208096,2995.7909040208096,1748.6817625414328,1748.6817625414328,1247.1091414793768,0.0,0.0,0.0,0.0,0.0,0.1,2995.7909040208096,599.1581808041619,599.1581808041619,1048.5268164072834,1048.5268164072834,1,1.0
2026-07-16 09:00:00,lankao_mc_002,0.005,3044.1119499064826,3044.1119499064826,2479.0313842724963,2479.0313842724963,565.0805656339862,0.0,0.0,0.0,0.0,0.0,0.1,3044.1119499064826,608.8223899812965,608.8223899812965,1065.439182467269,1065.439182467269,1,1.0
2026-07-16 10:00:00,lankao_mc_002,0.005,3010.4292137164593,3010.4292137164593,3123.3677596935404,3010.4292137164593,0.0,0.0,112.93854597708105,0.0,0.0,0.0,0.11154482914432383,3010.4292137164593,602.0858427432919,602.0858427432919,1053.6502248007607,1053.6502248007607,1,1.0
2026-07-16 11:00:00,lankao_mc_002,0.005,2992.861749691923,2992.861749691923,3594.004623117733,2992.861749691923,0.0,0.0,494.6901839135593,0.0,0.0,106.45268951225091,0.16211315905548765,2992.861749691923,598.5723499383846,598.5723499383846,1047.501612392173,1047.501612392173,1,1.0
2026-07-15 00:00:00,lankao_mc_003,0.005,2403.558572712159,2403.558572712159,457.85367600132463,457.85367600132463,1945.7048967108342,0.0,0.0,0.0,0.0,0.0,0.55,2403.558572712159,480.71171454243176,480.71171454243176,841.2455004492556,841.2455004492556,1,1.0
2026-07-15 01:00:00,lankao_mc_003,0.005,2330.4305207868024,2330.4305207868024,438.7392963105655,438.7392963105655,1891.6912244762368,0.0,0.0,0.0,0.0,0.0,0.55,2330.4305207868024,466.0861041573605,466.0861041573605,815.6506822753807,815.6506822753807,1,1.0
2026-07-15 02:00:00,lankao_mc_003,0.005,2308.001405982028,2308.001405982028,389.3450271109507,389.3450271109507,1918.656378871077,0.0,0.0,0.0,0.0,0.0,0.55,2308.001405982028,461.6002811964056,461.6002811964056,807.8004920937096,807.8004920937096,1,1.0
2026-07-15 03:00:00,lankao_mc_003,0.005,2395.3167459859865,2395.3167459859865,384.7111734875174,384.7111734875174,2010.605572498469,0.0,0.0,0.0,0.0,0.0,0.55,2395.3167459859865,479.06334919719734,479.06334919719734,838.3608610950952,838.3608610950952,1,1.0
2026-07-15 04:00:00,lankao_mc_003,0.005,2521.403663788801,2521.403663788801,422.681432803958,422.681432803958,2098.722230984843,0.0,0.0,0.0,0.0,0.0,0.55,2521.403663788801,504.28073275776023,504.28073275776023,882.4912823260804,882.4912823260804,1,1.0
2026-07-15 05:00:00,lankao_mc_003,0.005,2677.727579112319,2677.727579112319,448.30355932518194,448.30355932518194,2229.424019787137,0.0,0.0,0.0,0.0,0.0,0.55,2677.727579112319,535.5455158224638,535.5455158224638,937.2046526893115,937.2046526893115,1,1.0
2026-07-15 06:00:00,lankao_mc_003,0.005,2889.540359151719,2889.540359151719,278.9446991363511,278.9446991363511,2283.5600915137707,327.035568501597,0.0,0.0,0.0,0.0,0.55,2889.540359151719,577.9080718303438,577.9080718303438,1011.3391257031016,1011.3391257031016,1,1.0
2026-07-15 07:00:00,lankao_mc_003,0.005,2993.5134591350716,2993.5134591350716,577.3837050550659,577.3837050550659,2030.8288759367676,385.3008781432379,0.0,0.0,0.0,0.0,0.55,2993.5134591350716,598.7026918270143,598.7026918270143,1047.729710697275,1047.729710697275,1,1.0
2026-07-15 08:00:00,lankao_mc_003,0.005,3161.4735256902877,3161.4735256902877,671.7883997092537,671.7883997092537,1823.9760197224914,460.661365100289,0.0,205.04774115825376,0.0,0.0,0.5246854640545365,3161.4735256902877,632.2947051380576,632.2947051380576,1106.5157339916007,1106.5157339916007,1,1.0
2026-07-15 09:00:00,lankao_mc_003,0.005,3297.4108698178497,3297.4108698178497,599.8194664685592,599.8194664685592,1610.421940490833,446.661365100289,0.0,458.99602382521675,181.51207393295158,0.0,0.46801928827364564,3115.8987958848984,659.48217396357,659.48217396357,1154.0938044362474,1154.0938044362474,1,1.0
2026-07-15 10:00:00,lankao_mc_003,0.005,3382.578553001351,3382.578553001351,429.7951633553138,429.7951633553138,1422.9784118708099,432.661365100289,0.0,448.99602382521675,648.1475888497214,0.0,0.41258768039398924,2734.4309641516293,676.5157106002703,676.5157106002703,1183.9024935504726,1183.9024935504726,1,1.0
2026-07-15 11:00:00,lankao_mc_003,0.005,3503.8750159425404,3503.8750159425404,221.1811546740113,221.1811546740113,1257.4397035632055,418.661365100289,0.0,438.99602382521675,1167.5967687798177,0.0,0.35839064041556745,2336.2782471627224,700.7750031885081,700.7750031885081,1226.356255579889,1226.356255579889,1,1.0
2026-07-15 12:00:00,lankao_mc_003,0.005,3554.958674248187,3554.958674248187,245.0389127920533,245.0389127920533,1164.3207324561936,408.661365100289,0.0,428.99602382521675,1307.9416400744342,0.0,0.3054281683383802,2247.017034173753,710.9917348496374,710.9917348496374,1244.2355359868654,1244.2355359868654,1,1.0
2026-07-15 13:00:00,lankao_mc_003,0.005,3516.3878201965226,3516.3878201965226,270.1559776804955,270.1559776804955,1186.9345083234741,411.38863782756175,0.0,427.1778420070349,1220.730854357956,0.0,0.2526901631523265,2295.6569658385665,703.2775640393046,703.2775640393046,1230.7357370687828,1230.7357370687828,1,1.0
2026-07-15 14:00:00,lankao_mc_003,0.005,3478.164157208519,3478.164157208519,278.28643296538417,278.28643296538417,1214.8107717866733,414.11591055483444,0.0,425.35966018885307,1145.5913817127744,0.0,0.2001766248574064,2332.5727754957447,695.6328314417038,695.6328314417038,1217.3574550229816,1217.3574550229816,1,1.0
2026-07-15 15:00:00,lankao_mc_003,0.005,3388.9803745448635,3388.9803745448635,221.827444166534,221.827444166534,1214.8685004293045,416.8431832821072,0.0,423.5414783706713,1111.8997682962465,0.0,0.1478875534536198,2277.080606248617,677.7960749089727,677.7960749089727,1186.1431310907021,1186.1431310907021,1,1.0
2026-07-15 16:00:00,lankao_mc_003,0.005,3332.468261625582,3332.468261625582,158.53097486801556,158.53097486801556,1214.6151684833183,419.57045600937994,0.0,387.8891829743204,1151.8624792905475,0.0,0.1,2180.6057823350343,666.4936523251164,666.4936523251164,1166.3638915689535,1166.3638915689535,1,1.0
2026-07-15 17:00:00,lankao_mc_003,0.005,3362.8327916252733,3362.8327916252733,113.64123875800517,113.64123875800517,1244.7234870721618,422.2977287366527,0.0,0.0,1582.1703370584535,0.0,0.1,1780.6624545668199,672.5665583250548,672.5665583250548,1176.9914770688456,1108.095896241765,1,1.0
2026-07-15 18:00:00,lankao_mc_003,0.005,3336.322405754576,3336.322405754576,47.803390797545305,47.803390797545305,1291.1812449284253,425.0250014639254,0.0,0.0,1572.3127685646796,0.0,0.1,1764.0096371898962,667.2644811509152,667.2644811509152,1167.7128420141014,1096.745156038981,1,1.0
2026-07-15 19:00:00,lankao_mc_003,0.005,3232.1533216010325,3232.1533216010325,38.88883672871946,38.88883672871946,1290.4509204331657,427.7522741911981,0.0,0.0,1475.0612902479493,0.0,0.1,1757.0920313530833,646.4306643202066,646.4306643202066,1131.2536625603614,1110.6613670328766,1,1.0
